primary,target_mode,lead,model,pooled_test_accuracy,sharpe,ann_return,max_drawdown,sortino,hit_rate,pct_traded,n_oos_days
EUR/GBP,ternary,6,MLP neural net,0.4607142857142857,-0.14321335700354773,-0.008348787554952497,-0.16797253594361672,-0.05458469011570591,0.35714285714285715,0.05,840.0
EUR/GBP,ternary,7,SVM (RBF),0.40595238095238095,0.49919468339610973,0.03831568643859162,-0.19180149078057407,0.42339315466647676,0.5212765957446809,0.22380952380952382,840.0
EUR/GBP,ternary,7,Gradient boosting (sklearn),0.35119047619047616,0.06512277081023118,0.009371156500637134,-0.48388929874423847,0.06585099978572119,0.5083333333333333,0.5714285714285714,840.0
EUR/GBP,ternary,7,Ensemble (weighted train acc),0.3416666666666667,-0.09953001101217691,-0.01337374865535268,-0.4152862463368935,-0.08848563322015889,0.48314606741573035,0.4238095238095238,840.0
EUR/GBP,ternary,7,Ensemble (mean proba),0.3535714285714286,-0.10545500278151605,-0.014067421115378731,-0.40257139451239254,-0.09197146091884074,0.48255813953488375,0.4095238095238095,840.0
EUR/GBP,ternary,7,MLP neural net,0.45476190476190476,-0.17065667049929223,-0.01608873925377785,-0.33660500243904046,-0.06391091034767832,0.5348837209302325,0.10238095238095238,840.0
EUR/GBP,ternary,7,XGBoost,0.35,-0.26981585515136997,-0.03845937449078307,-0.4860553505018467,-0.263725960029527,0.47344110854503463,0.5154761904761904,840.0
EUR/GBP,ternary,7,"Logistic (sklearn, on global PCA)",0.3392857142857143,-0.2956328116610344,-0.04512859174679895,-0.46613821236544806,-0.315825908305784,0.4803738317757009,0.6369047619047619,840.0
EUR/GBP,ternary,7,Hist gradient boosting,0.34404761904761905,-0.38367060519975427,-0.057451974527989114,-0.4320672618524307,-0.4250346850197494,0.46601941747572817,0.6130952380952381,840.0
EUR/GBP,ternary,7,"MNLogit (statsmodels, PCA)",0.3738095238095238,-0.39303237586437506,-0.055658639529205356,-0.48445734261616424,-0.37031818782147596,0.4724770642201835,0.5190476190476191,840.0
EUR/GBP,ternary,7,Random forest,0.3630952380952381,-0.4623089601500239,-0.04269877187089555,-0.2959430503210051,-0.40538111900574414,0.4430379746835443,0.28214285714285714,840.0
EUR/GBP,ternary,8,MLP neural net,0.3952380952380952,0.21103060107618124,0.021691716554186558,-0.4093043769729531,0.14469824577592297,0.4411764705882353,0.1619047619047619,840.0
EUR/GBP,ternary,8,Random forest,0.325,-0.3641498765299134,-0.044662626328288324,-0.416749058598202,-0.3314951575350472,0.4725609756097561,0.3904761904761905,840.0
EUR/GBP,ternary,8,"Logistic (sklearn, on global PCA)",0.3345238095238095,-0.6304237134825078,-0.10306820028541286,-0.6021304639415139,-0.6985631690613159,0.4791288566243194,0.655952380952381,840.0
EUR/GBP,ternary,8,Ensemble (weighted train acc),0.3392857142857143,-0.6400346627940218,-0.09719383817236893,-0.5698625333806292,-0.7015889427944215,0.4684873949579832,0.5666666666666667,840.0
EUR/GBP,ternary,8,Hist gradient boosting,0.31666666666666665,-0.6405607588221304,-0.10137473381163586,-0.5638330891408272,-0.8003293246759825,0.4590443686006826,0.6976190476190476,840.0
EUR/GBP,ternary,8,XGBoost,0.32976190476190476,-0.660249906914866,-0.10211966894630176,-0.520718847509455,-0.8025932447061923,0.46065259117082535,0.6202380952380953,840.0
EUR/GBP,ternary,8,Gradient boosting (sklearn),0.32857142857142857,-0.7370833654744824,-0.11580351233453157,-0.5478022036990526,-0.7705495938012012,0.4538606403013183,0.6321428571428571,840.0
EUR/GBP,ternary,8,Ensemble (mean proba),0.3392857142857143,-0.7398220115946379,-0.10989891148822395,-0.6020065860331014,-0.7947115904945894,0.463519313304721,0.5547619047619048,840.0
EUR/GBP,ternary,8,"MNLogit (statsmodels, PCA)",0.34285714285714286,-0.7904277470327364,-0.12449326690646068,-0.6073535504680148,-0.8276123668866492,0.47808764940239046,0.5976190476190476,840.0
EUR/GBP,ternary,8,SVM (RBF),0.3773809523809524,-0.8651445719403358,-0.08491944029428711,-0.41553724073449005,-0.7653336534699546,0.44274809160305345,0.3119047619047619,840.0
EUR/GBP,ternary,9,MLP neural net,0.33214285714285713,0.44839058880760396,0.04186423739922196,-0.28371150145328394,0.3007217312344002,0.5100671140939598,0.1773809523809524,840.0
EUR/GBP,ternary,9,XGBoost,0.3416666666666667,0.26618257066584333,0.048262138041477165,-0.5409784114859041,0.31115746384566945,0.48877374784110533,0.6892857142857143,840.0
EUR/GBP,ternary,9,Ensemble (weighted train acc),0.3392857142857143,0.1829002017158861,0.031951177091801286,-0.4835629424193787,0.202087790966504,0.491362763915547,0.6202380952380953,840.0
EUR/GBP,ternary,9,Gradient boosting (sklearn),0.3416666666666667,0.14512047485390414,0.02658243564541074,-0.4841186215941429,0.15652033939369847,0.519163763066202,0.6833333333333333,840.0
EUR/GBP,ternary,9,Ensemble (mean proba),0.34404761904761905,0.03473903358452471,0.00598749855873848,-0.5080780228453645,0.03781565547003629,0.48140900195694714,0.6083333333333333,840.0
EUR/GBP,ternary,9,Hist gradient boosting,0.3119047619047619,-0.03072004899937845,-0.005305139197989472,-0.3934998580587685,-0.037308477178578436,0.46901172529313234,0.7107142857142857,840.0
EUR/GBP,ternary,9,"MNLogit (statsmodels, PCA)",0.3261904761904762,-0.06109536890546579,-0.010746608543878544,-0.5443846238630514,-0.06772991194411074,0.4917431192660551,0.6488095238095238,840.0
EUR/GBP,ternary,9,Random forest,0.325,-0.15529718971753154,-0.021506508404705804,-0.4990421812414413,-0.15302320707465988,0.47527472527472525,0.43333333333333335,840.0
EUR/GBP,ternary,9,"Logistic (sklearn, on global PCA)",0.33095238095238094,-0.26249606918748286,-0.04571752553265562,-0.5548545008553989,-0.2956314215744786,0.48114901256732495,0.6630952380952381,840.0
EUR/GBP,ternary,9,SVM (RBF),0.3726190476190476,-0.6906853543271051,-0.08734107678029768,-0.5404505571496376,-0.6789334425549036,0.4714285714285714,0.4166666666666667,840.0
EUR/GBP,ternary,10,Gradient boosting (sklearn),0.37142857142857144,0.8856237757149026,0.18905271620208208,-0.5177326377850686,0.950841077962303,0.5507745266781411,0.6916666666666667,840.0
EUR/GBP,ternary,10,Hist gradient boosting,0.3404761904761905,0.5103515371834129,0.10387509534487926,-0.5043179757298776,0.5702099153267565,0.5100334448160535,0.7119047619047619,840.0
EUR/GBP,ternary,10,Ensemble (weighted train acc),0.32976190476190476,0.331874518700331,0.06521800646430731,-0.5360628814495382,0.3507043872207191,0.5203703703703704,0.6428571428571429,840.0
EUR/GBP,ternary,10,XGBoost,0.3488095238095238,0.2794784903648967,0.054647203980687564,-0.5736521916406596,0.3056170427981926,0.5180102915951973,0.694047619047619,840.0
EUR/GBP,ternary,10,"Logistic (sklearn, on global PCA)",0.3488095238095238,0.1011061645470875,0.0201479584245845,-0.622443286034227,0.11012831101291409,0.5068259385665529,0.6976190476190476,840.0
EUR/GBP,ternary,10,Ensemble (mean proba),0.325,0.03187137407148404,0.0060952589728917594,-0.5862837875290485,0.03278277473345582,0.5141776937618148,0.6297619047619047,840.0
EUR/GBP,ternary,10,"MNLogit (statsmodels, PCA)",0.3357142857142857,-0.14999829076215646,-0.02908021532100391,-0.6252193086893383,-0.16351487714371185,0.4974182444061962,0.6916666666666667,840.0
EUR/GBP,ternary,10,Random forest,0.31785714285714284,-0.3511207202170075,-0.06119061149895566,-0.6210127009535207,-0.3170042851736642,0.5124716553287982,0.525,840.0
EUR/GBP,ternary,10,SVM (RBF),0.34285714285714286,-0.879870223542727,-0.12065661896704283,-0.575976012859373,-0.9296210746054226,0.47368421052631576,0.4976190476190476,840.0
EUR/GBP,ternary,10,MLP neural net,0.3619047619047619,-0.9610050454720561,-0.09789566767227742,-0.483004724701106,-0.618945733803309,0.40131578947368424,0.18095238095238095,840.0
GBP/JPY,binary,1,"Logistic (sklearn, on global PCA)",0.4988095238095238,0.0690996431169892,0.0057602188701466606,-0.14455609900810695,0.09420474358886398,0.5030826140567201,0.9654761904761905,840.0
GBP/JPY,binary,1,MLP neural net,0.48928571428571427,0.04729375992257224,0.003721467623003738,-0.19918453923100343,0.06671610683669597,0.4919137466307278,0.8833333333333333,840.0
GBP/JPY,binary,1,SVM (RBF),0.49404761904761907,-0.11681267210304547,-0.009385156641424142,-0.21913764709342043,-0.146939937303614,0.5058214747736093,0.9202380952380952,840.0
GBP/JPY,binary,1,"Logit (statsmodels, PCA)",0.5011904761904762,-0.17958599654258997,-0.014662236826057051,-0.13018596466470866,-0.24395532788260105,0.5006242197253433,0.9535714285714286,840.0
GBP/JPY,binary,1,"Probit (statsmodels, PCA)",0.5,-0.20476999220022488,-0.016731237323789894,-0.1268957333095424,-0.2799051965608609,0.4993757802746567,0.9535714285714286,840.0
GBP/JPY,binary,1,Hist gradient boosting,0.5059523809523809,-0.29445598787878574,-0.02428771450493783,-0.17605370917443441,-0.3927025573932892,0.5078407720144753,0.986904761904762,840.0
GBP/JPY,binary,1,Random forest,0.5178571428571429,-0.33578395793567967,-0.02655062112468154,-0.18269547486425886,-0.42287688408072327,0.5170670037926675,0.9416666666666667,840.0
GBP/JPY,binary,1,Ensemble (mean proba),0.4928571428571429,-0.46386605045932966,-0.03780443650926801,-0.18676243951176952,-0.614319946731764,0.49754901960784315,0.9714285714285714,840.0
GBP/JPY,binary,1,Ensemble (weighted train acc),0.4976190476190476,-0.4866500023405862,-0.03962503202175749,-0.18488498271546905,-0.6432253771646714,0.5006134969325153,0.9702380952380952,840.0
GBP/JPY,binary,1,XGBoost,0.48928571428571427,-0.7258011828765774,-0.05888806496776677,-0.21217108707502452,-0.9647312909034417,0.49333333333333335,0.9821428571428571,840.0
GBP/JPY,binary,1,Gradient boosting (sklearn),0.5,-0.9360935685875221,-0.07529721874418815,-0.2578645626236322,-1.1955033286763483,0.49878934624697335,0.9833333333333333,840.0
GBP/JPY,binary,2,XGBoost,0.5190476190476191,0.6938426906499733,0.08711209137412834,-0.18138060811216328,1.0169196266431297,0.5211097708082026,0.986904761904762,840.0
GBP/JPY,binary,2,Hist gradient boosting,0.5214285714285715,0.4907858593032808,0.060943075696894056,-0.16229466963939831,0.692138187042939,0.5235792019347038,0.9845238095238096,840.0
GBP/JPY,binary,2,SVM (RBF),0.5107142857142857,0.42138587904636204,0.051192920943385234,-0.2638321473517933,0.5788653686338965,0.5093632958801498,0.9535714285714286,840.0
GBP/JPY,binary,2,Random forest,0.4976190476190476,-0.19920397991224797,-0.023482026631356012,-0.2957114676571798,-0.2650449710064074,0.499383477188656,0.9654761904761905,840.0
GBP/JPY,binary,2,Ensemble (mean proba),0.5011904761904762,-0.22329967547242374,-0.026798127151222317,-0.2682834318883771,-0.30229350127648263,0.5,0.9761904761904762,840.0
GBP/JPY,binary,2,"Logistic (sklearn, on global PCA)",0.48928571428571427,-0.2758191841960908,-0.032798586371376115,-0.39118697874036823,-0.3756089441642868,0.4932349323493235,0.9678571428571429,840.0
GBP/JPY,binary,2,Ensemble (weighted train acc),0.5,-0.30725656955310177,-0.0364203606411867,-0.2835288322251488,-0.4139312265643102,0.4987864077669903,0.9809523809523809,840.0
GBP/JPY,binary,2,"Probit (statsmodels, PCA)",0.4857142857142857,-0.41181571311318405,-0.048645745032093846,-0.36504769857560904,-0.5651570687131642,0.4884287454323995,0.9773809523809524,840.0
GBP/JPY,binary,2,MLP neural net,0.48928571428571427,-0.44470661180453835,-0.04985920500033003,-0.3977712432740257,-0.5795875804703494,0.49546044098573283,0.9178571428571428,840.0
GBP/JPY,binary,2,"Logit (statsmodels, PCA)",0.49166666666666664,-0.45677156909468275,-0.05395908137912242,-0.34984720544068204,-0.6265270521194077,0.48661800486618007,0.9785714285714285,840.0
GBP/JPY,binary,2,Gradient boosting (sklearn),0.4880952380952381,-0.9665357704443526,-0.11023880625975668,-0.43893356447688936,-1.2685322032844557,0.4880095923261391,0.9928571428571429,840.0
GBP/JPY,binary,3,MLP neural net,0.5035714285714286,0.14844342795681145,0.022238352701589914,-0.4847423100767987,0.2123663306838937,0.5069356872635561,0.944047619047619,840.0
GBP/JPY,binary,3,SVM (RBF),0.5023809523809524,0.1120543857818691,0.015711212320737022,-0.3175543102655638,0.15618491656983388,0.4980793854033291,0.9297619047619048,840.0
GBP/JPY,binary,3,Hist gradient boosting,0.4928571428571429,-0.5343116905159517,-0.07725918294772904,-0.3813322594863471,-0.7620032061185017,0.49336550060313633,0.986904761904762,840.0
GBP/JPY,binary,3,Ensemble (mean proba),0.48214285714285715,-0.7266803536173452,-0.1035059827556375,-0.4927677558162763,-1.0406968535928636,0.48009650180940894,0.986904761904762,840.0
GBP/JPY,binary,3,"Logistic (sklearn, on global PCA)",0.4738095238095238,-0.7379534327943388,-0.10465548330800167,-0.5310891080964977,-1.0506662991113551,0.4774665042630938,0.9773809523809524,840.0
GBP/JPY,binary,3,Random forest,0.48214285714285715,-0.7523060033768886,-0.10609931179841636,-0.46934851692113966,-1.0734224401363175,0.4801980198019802,0.9619047619047619,840.0
GBP/JPY,binary,3,Ensemble (weighted train acc),0.48214285714285715,-0.7913917570816693,-0.1115244302105356,-0.48674979052118617,-1.1220479599230089,0.479951397326853,0.9797619047619047,840.0
GBP/JPY,binary,3,"Logit (statsmodels, PCA)",0.4773809523809524,-0.8180936942588148,-0.11595637161130046,-0.55574907246509,-1.1625946420826903,0.47572815533980584,0.9809523809523809,840.0
GBP/JPY,binary,3,"Probit (statsmodels, PCA)",0.4714285714285714,-0.920081167550616,-0.12896231663082425,-0.5691147643894119,-1.304803147838568,0.4726609963547995,0.9797619047619047,840.0
GBP/JPY,binary,3,XGBoost,0.4845238095238095,-1.15021952388636,-0.15938012628822062,-0.5317173993028206,-1.558247470949233,0.48502994011976047,0.9940476190476191,840.0
GBP/JPY,binary,3,Gradient boosting (sklearn),0.46904761904761905,-1.1560228061070092,-0.16024258146793924,-0.5013433035152459,-1.6433957231203309,0.46953405017921146,0.9964285714285714,840.0
GBP/JPY,binary,4,SVM (RBF),0.5071428571428571,0.13449469458841903,0.02352857215243498,-0.31685903653638536,0.18613891040527988,0.5054945054945055,0.975,840.0
GBP/JPY,binary,4,MLP neural net,0.5,0.11223666214606787,0.019254983706086692,-0.5658083975810275,0.1514765999967333,0.5012987012987012,0.9166666666666666,840.0
GBP/JPY,binary,4,Gradient boosting (sklearn),0.5023809523809524,-0.2886578951546849,-0.04962300929703445,-0.4143193974284669,-0.40207239537840866,0.5005988023952096,0.9940476190476191,840.0
GBP/JPY,binary,4,Hist gradient boosting,0.49166666666666664,-0.4102885397822524,-0.06990237286047474,-0.4273998027941811,-0.577695225897266,0.4928400954653938,0.9976190476190476,840.0
GBP/JPY,binary,4,XGBoost,0.4928571428571429,-0.5346174570551604,-0.08978710453104821,-0.4868736545381903,-0.7369571632165955,0.4909963985594238,0.9916666666666667,840.0
GBP/JPY,binary,4,Random forest,0.4880952380952381,-0.699017838537368,-0.11534158248112214,-0.5547382308573455,-0.9475396559634671,0.4854368932038835,0.9809523809523809,840.0
GBP/JPY,binary,4,"Logit (statsmodels, PCA)",0.48214285714285715,-0.8644859940585138,-0.14100093045154383,-0.6049966614401309,-1.1870145635259186,0.48612786489746684,0.986904761904762,840.0
GBP/JPY,binary,4,"Probit (statsmodels, PCA)",0.4773809523809524,-1.0224100537789975,-0.16479537801997535,-0.6239945171833524,-1.4106415848741578,0.47946859903381644,0.9857142857142858,840.0
GBP/JPY,binary,4,"Logistic (sklearn, on global PCA)",0.47619047619047616,-1.064508123871272,-0.17034096405649124,-0.6256551026150047,-1.481055175274052,0.47572815533980584,0.9809523809523809,840.0
GBP/JPY,binary,4,Ensemble (weighted train acc),0.4797619047619048,-1.1241792107991757,-0.17935576935732245,-0.6250716379379988,-1.5038916447048634,0.48062953995157387,0.9833333333333333,840.0
GBP/JPY,binary,4,Ensemble (mean proba),0.48095238095238096,-1.1764080201458602,-0.1872129014780024,-0.6367219309428201,-1.5834852749906492,0.4795180722891566,0.9880952380952381,840.0
GBP/JPY,binary,5,MLP neural net,0.4773809523809524,-0.19115020055387003,-0.03483275920140094,-0.6933825963311747,-0.28126144784838353,0.4738955823293173,0.8892857142857142,840.0
GBP/JPY,binary,5,"Probit (statsmodels, PCA)",0.4880952380952381,-0.7922116039052447,-0.14578365009782923,-0.6961429372038145,-1.0833153231379766,0.48736462093862815,0.9892857142857143,840.0
GBP/JPY,binary,5,"Logit (statsmodels, PCA)",0.4845238095238095,-0.8215890128896525,-0.1507993734393095,-0.69346671127686,-1.1240339117687759,0.48612786489746684,0.986904761904762,840.0
GBP/JPY,binary,5,"Logistic (sklearn, on global PCA)",0.48333333333333334,-0.8582308984874586,-0.15596486522653408,-0.6466268334775285,-1.2043034839079931,0.4807228915662651,0.9880952380952381,840.0
GBP/JPY,binary,5,Ensemble (weighted train acc),0.4845238095238095,-1.0510533041438477,-0.18835567633804695,-0.6719655084931055,-1.4191266477858722,0.4813477737665463,0.9892857142857143,840.0
GBP/JPY,binary,5,Ensemble (mean proba),0.48214285714285715,-1.1039854352449074,-0.19660069904186395,-0.6837130962115076,-1.4908204434590597,0.47889022919179736,0.986904761904762,840.0
GBP/JPY,binary,5,Hist gradient boosting,0.4738095238095238,-1.179974553371096,-0.2090144111456308,-0.6598456272388145,-1.6103023885867158,0.47607655502392343,0.9952380952380953,840.0
GBP/JPY,binary,5,SVM (RBF),0.4880952380952381,-1.2923340675598947,-0.22571375615069078,-0.716420028901336,-1.6462053535875107,0.4854721549636804,0.9833333333333333,840.0
GBP/JPY,binary,5,Gradient boosting (sklearn),0.45595238095238094,-1.3500064159337,-0.23405567904851443,-0.7052026373050035,-1.9190219790792133,0.4561824729891957,0.9916666666666667,840.0
GBP/JPY,binary,5,XGBoost,0.4714285714285714,-1.4237297359398455,-0.24629057388875253,-0.7440682812986474,-1.903572057527892,0.4724220623501199,0.9928571428571429,840.0
GBP/JPY,binary,5,Random forest,0.46785714285714286,-1.4400412713960307,-0.24714918018915188,-0.7655734855543894,-1.8882080303780473,0.4661016949152542,0.9833333333333333,840.0
GBP/JPY,binary,6,MLP neural net,0.5285714285714286,0.8000069275201844,0.1877541136676697,-0.4142189259045784,1.1871008239004888,0.5264516129032258,0.9226190476190477,840.0
GBP/JPY,binary,6,Random forest,0.49523809523809526,-0.363297647890013,-0.07630019282969003,-0.68799943122459,-0.5135379524001195,0.49393203883495146,0.9809523809523809,840.0
GBP/JPY,binary,6,SVM (RBF),0.5023809523809524,-0.40303466397593146,-0.07847064027586237,-0.6170617009124257,-0.5086778841654306,0.5031685678073511,0.9392857142857143,840.0
GBP/JPY,binary,6,"Logistic (sklearn, on global PCA)",0.49523809523809526,-0.5152683384757125,-0.10654739660481094,-0.6898246042404524,-0.7017370218180192,0.49458483754512633,0.9892857142857143,840.0
GBP/JPY,binary,6,Ensemble (mean proba),0.4928571428571429,-0.6037793730559989,-0.12323004476907551,-0.7098604627624528,-0.798709794981461,0.49817739975698666,0.9797619047619047,840.0
GBP/JPY,binary,6,"Logit (statsmodels, PCA)",0.5,-0.7287970811492093,-0.14808784467701153,-0.7436996914144978,-0.9658990231756793,0.4969915764139591,0.9892857142857143,840.0
GBP/JPY,binary,6,"Probit (statsmodels, PCA)",0.4988095238095238,-0.8063098354236116,-0.16226995076799267,-0.7448861228453891,-1.0696606512307314,0.4957983193277311,0.9916666666666667,840.0
GBP/JPY,binary,6,Gradient boosting (sklearn),0.49404761904761907,-0.9066931187850842,-0.18043341917030697,-0.7413055928158228,-1.2066156072992218,0.49338146811071,0.9892857142857143,840.0
GBP/JPY,binary,6,XGBoost,0.47619047619047616,-0.9375559669754344,-0.18522669081394327,-0.7415471194045411,-1.2814338756371981,0.4801920768307323,0.9916666666666667,840.0
GBP/JPY,binary,6,Ensemble (weighted train acc),0.4845238095238095,-0.9851273257501348,-0.1943572963605137,-0.7495166798154957,-1.3138814990817727,0.48495788206979545,0.9892857142857143,840.0
GBP/JPY,binary,6,Hist gradient boosting,0.47023809523809523,-1.0161395252062884,-0.19987892040316202,-0.6916958558494339,-1.3958080901524688,0.46882494004796166,0.9928571428571429,840.0
GBP/JPY,binary,7,Random forest,0.5214285714285715,0.3431254318379479,0.08558402965287759,-0.6344638896925825,0.48841713730156355,0.5224787363304981,0.9797619047619047,840.0
GBP/JPY,binary,7,SVM (RBF),0.5095238095238095,-0.17106510517127863,-0.03997187238061073,-0.5449262915012041,-0.229762980137901,0.5109489051094891,0.9785714285714285,840.0
GBP/JPY,binary,7,"Logistic (sklearn, on global PCA)",0.5047619047619047,-0.27895445656386164,-0.06473046650944869,-0.7436445196656231,-0.3790546842233423,0.503001200480192,0.9916666666666667,840.0
GBP/JPY,binary,7,XGBoost,0.5166666666666667,-0.3531614320263484,-0.08070366629966674,-0.7488455823414942,-0.4712636056941158,0.5157004830917874,0.9857142857142858,840.0
GBP/JPY,binary,7,"Logit (statsmodels, PCA)",0.5035714285714286,-0.4119047833078076,-0.0936423324573532,-0.7531912673708321,-0.5493155832734142,0.5024038461538461,0.9904761904761905,840.0
GBP/JPY,binary,7,"Probit (statsmodels, PCA)",0.5,-0.43927400425049173,-0.09995416403046842,-0.7580516047492475,-0.586139753221665,0.5018007202881153,0.9916666666666667,840.0
GBP/JPY,binary,7,Gradient boosting (sklearn),0.4988095238095238,-0.44484090783204094,-0.10089645785989598,-0.727781892653275,-0.5906087263531914,0.5018094089264173,0.986904761904762,840.0
GBP/JPY,binary,7,Ensemble (mean proba),0.5107142857142857,-0.5139502780314341,-0.1137678662632361,-0.7445841141643916,-0.6741429019697953,0.5110565110565111,0.969047619047619,840.0
GBP/JPY,binary,7,Ensemble (weighted train acc),0.5107142857142857,-0.5147428759487777,-0.11554013439708777,-0.7330563180753165,-0.6824952511699437,0.511543134872418,0.9797619047619047,840.0
GBP/JPY,binary,7,MLP neural net,0.5154761904761904,-0.6471331429271432,-0.14038964324454462,-0.8104745194046018,-0.8014693544623809,0.5188916876574308,0.9452380952380952,840.0
GBP/JPY,binary,7,Hist gradient boosting,0.5011904761904762,-0.6878928368205455,-0.1519793264340703,-0.7405601043548444,-0.9412131082446618,0.5029868578255675,0.9964285714285714,840.0
GBP/JPY,binary,8,Random forest,0.5083333333333333,0.8027928390679271,0.22725107089578667,-0.5648959665766986,1.188710006838562,0.5097087378640777,0.9809523809523809,840.0
GBP/JPY,binary,8,SVM (RBF),0.5261904761904762,0.4842960060814115,0.13206095540467722,-0.48398046312477105,0.6668212210874868,0.5271411338962606,0.986904761904762,840.0
GBP/JPY,binary,8,Gradient boosting (sklearn),0.5154761904761904,0.22803751293152116,0.060572171992078205,-0.6654219546506275,0.3103605449472898,0.5149342891278376,0.9964285714285714,840.0
GBP/JPY,binary,8,Ensemble (weighted train acc),0.5190476190476191,0.1881676176602001,0.04971997462597488,-0.7457756590082429,0.25279039224253913,0.5174488567990373,0.9892857142857143,840.0
GBP/JPY,binary,8,Ensemble (mean proba),0.5166666666666667,0.1695304146438407,0.04447756534354985,-0.7470046526571648,0.2265594393414444,0.5175332527206772,0.9845238095238096,840.0
GBP/JPY,binary,8,XGBoost,0.5166666666666667,0.08492882530409943,0.022063481940738816,-0.7796659299696963,0.11136973328346692,0.5168269230769231,0.9904761904761905,840.0
GBP/JPY,binary,8,"Logistic (sklearn, on global PCA)",0.5107142857142857,0.0506697498303471,0.013145132441094498,-0.7302891221791157,0.06996087790050405,0.5107913669064749,0.9928571428571429,840.0
GBP/JPY,binary,8,Hist gradient boosting,0.5083333333333333,-0.0457552203704905,-0.011718813245279236,-0.6651810546928666,-0.06224572920828093,0.507177033492823,0.9952380952380953,840.0
GBP/JPY,binary,8,"Logit (statsmodels, PCA)",0.5154761904761904,-0.15769929865655996,-0.03986625512540942,-0.8146149372515588,-0.20400653582682843,0.5143884892086331,0.9928571428571429,840.0
GBP/JPY,binary,8,"Probit (statsmodels, PCA)",0.5166666666666667,-0.1939935006918446,-0.048483558752869915,-0.8177108639133019,-0.24984757506282868,0.5156626506024097,0.9880952380952381,840.0
GBP/JPY,binary,8,MLP neural net,0.5142857142857142,-0.2502530352995925,-0.06040182628864488,-0.8386934299431451,-0.30718632420164327,0.5203045685279187,0.9380952380952381,840.0
GBP/JPY,binary,9,Random forest,0.5166666666666667,0.1999475927872774,0.05612353811887627,-0.7621680208506825,0.26556358242767797,0.516867469879518,0.9880952380952381,840.0
GBP/JPY,binary,9,Gradient boosting (sklearn),0.5178571428571429,0.11557958011880276,0.032214724803277583,-0.5920853662965424,0.15614963997813344,0.5173652694610779,0.9940476190476191,840.0
GBP/JPY,binary,9,MLP neural net,0.5095238095238095,0.09122783935839465,0.024840398227364613,-0.840451769879042,0.11381294242802657,0.5132075471698113,0.9464285714285714,840.0
GBP/JPY,binary,9,SVM (RBF),0.5142857142857142,0.08265456166084773,0.022843837668253153,-0.519847198088834,0.11543587784185401,0.5120192307692307,0.9904761904761905,840.0
GBP/JPY,binary,9,XGBoost,0.4880952380952381,-0.6550947436678801,-0.1637678361600563,-0.8260408764097645,-0.8779489190405427,0.4909963985594238,0.9916666666666667,840.0
GBP/JPY,binary,9,Ensemble (mean proba),0.4845238095238095,-0.8501791389106393,-0.20602496518531155,-0.8237051298992193,-1.1283666746962415,0.4891041162227603,0.9833333333333333,840.0
GBP/JPY,binary,9,Ensemble (weighted train acc),0.48928571428571427,-0.8614817070774208,-0.21001250965782214,-0.8304040972286912,-1.1500407079833475,0.4879518072289157,0.9880952380952381,840.0
GBP/JPY,binary,9,"Logistic (sklearn, on global PCA)",0.4654761904761905,-0.9882507979235693,-0.23718471541811503,-0.8013106039307188,-1.437251939068783,0.4658682634730539,0.9940476190476191,840.0
GBP/JPY,binary,9,"Logit (statsmodels, PCA)",0.47619047619047616,-1.1972852991023015,-0.27909850377588674,-0.8356714710337017,-1.63097604532305,0.477326968973747,0.9976190476190476,840.0
GBP/JPY,binary,9,Hist gradient boosting,0.47619047619047616,-1.4014652302225616,-0.3185821388993353,-0.863734744416749,-1.8503389249625246,0.4755661501787843,0.9988095238095238,840.0
GBP/JPY,binary,9,"Probit (statsmodels, PCA)",0.46904761904761905,-1.4133174956330692,-0.3181826120374358,-0.8580949737880409,-1.923594614208063,0.46690734055354993,0.9892857142857143,840.0
GBP/JPY,binary,10,SVM (RBF),0.5095238095238095,0.26896984524815704,0.08119599277824752,-0.5072510080537607,0.39770679744651594,0.5101311084624554,0.9988095238095238,840.0
GBP/JPY,binary,10,MLP neural net,0.5154761904761904,0.09105366491632311,0.02626948180380473,-0.8539783994794385,0.11529475890903543,0.514030612244898,0.9333333333333333,840.0
GBP/JPY,binary,10,"Logistic (sklearn, on global PCA)",0.48095238095238096,-0.2369205754383995,-0.06625432701641631,-0.8103207425586199,-0.3480380972404132,0.4830917874396135,0.9857142857142858,840.0
GBP/JPY,binary,10,"Probit (statsmodels, PCA)",0.49047619047619045,-0.6269049631035942,-0.16318926413179835,-0.8419896121204169,-0.8468630289821829,0.4891566265060241,0.9880952380952381,840.0
GBP/JPY,binary,10,"Logit (statsmodels, PCA)",0.4880952380952381,-0.6971750457813497,-0.18073559032124575,-0.8430531915232158,-0.9448222946141416,0.4855421686746988,0.9880952380952381,840.0
GBP/JPY,binary,10,Gradient boosting (sklearn),0.5178571428571429,-1.0239316909954372,-0.25466064922870724,-0.884242829546146,-1.2765725373730088,0.5155875299760192,0.9928571428571429,840.0
GBP/JPY,binary,10,Random forest,0.47619047619047616,-1.2651674062990137,-0.3000767578264276,-0.9010339986096679,-1.6160562958415172,0.4749082007343941,0.9726190476190476,840.0
GBP/JPY,binary,10,Ensemble (mean proba),0.4738095238095238,-1.3669541304967177,-0.3265748966949037,-0.9041451319292239,-1.7995914153325538,0.47305389221556887,0.9940476190476191,840.0
